id numBacktracks numAssignments avgtime
130 3 36 1.6609474420547485
62 21 49 1.6650320291519165
313 10 26 1.685733437538147
87 21 47 1.695959448814392
247 17 34 1.7173684239387512
57 36 61 1.7303943037986755
109 34 54 1.751729130744934
37 36 56 1.767516553401947
331 16 33 1.791536033153534
124 19 55 1.808769404888153
295 13 30 1.8215839266777039
112 8 42 1.8222438097000122
307 11 28 1.8278319835662842
38 35 62 1.8372012376785278
278 3 29 1.838940680027008
26 82 110 1.8421175479888916
33 27 62 1.8532984256744385
337 17 34 1.8590601086616516
301 15 32 1.8695271611213684
380 3 29 1.8790208101272583
289 11 28 1.8864338994026184
386 3 29 1.8972048163414001
40 16 50 1.8988745212554932
326 9 35 1.902538537979126
272 9 35 1.902669370174408
128 21 49 1.9242060780525208
374 3 29 1.9281843304634094
362 3 29 1.9399728178977966
280 0 30 1.951409637928009
254 9 36 1.9612764716148376
147 21 44 1.9632546305656433
110 36 65 1.9650818705558777
118 15 51 1.9686056971549988
268 1 31 1.9813153147697449
320 9 36 1.9826123118400574
121 68 89 2.0097987055778503
256 0 31 2.0120561122894287
283 17 34 2.0161428451538086
328 1 31 2.022152066230774
274 0 31 2.0287501215934753
69 23 49 2.0302212834358215
356 9 35 2.0436126589775085
314 3 29 2.0629454851150513
199 29 48 2.0632567405700684
382 0 30 2.0723645091056824
20 93 122 2.077393054962158
205 29 48 2.0810402631759644
364 0 30 2.0821297764778137
344 9 35 2.090908646583557
376 0 30 2.091931641101837
346 1 31 2.094597101211548
368 9 35 2.1031165719032288
352 1 31 2.1038119792938232
388 0 30 2.1318618059158325
266 9 35 2.1319268941879272
308 9 35 2.1321300268173218
350 9 35 2.147883713245392
159 21 47 2.15570330619812
63 26 53 2.158209264278412
322 2 34 2.171742558479309
262 2 34 2.1832666993141174
370 0 31 2.1867900490760803
104 35 63 2.194041132926941
260 9 36 2.19937527179718
316 0 30 2.2185914516448975
358 0 31 2.244751989841461
332 9 36 2.2577033042907715
141 23 49 2.2589253783226013
250 3 36 2.262118101119995
340 2 33 2.2723886370658875
310 0 31 2.2739973664283752
103 41 62 2.2750749588012695
290 9 36 2.2800642251968384
292 0 31 2.301050901412964
334 2 34 2.32743763923645
338 9 36 2.3294068574905396
304 2 33 2.3372855186462402
206 20 47 2.3384363055229187
153 23 49 2.378041923046112
244 15 50 2.3910160660743713
106 16 51 2.3937107920646667
298 2 34 2.402858555316925
184 6 39 2.405466139316559
248 21 49 2.425581216812134
238 15 50 2.4448490738868713
202 8 41 2.4461286664009094
181 29 48 2.4512662291526794
135 23 49 2.462825655937195
200 20 47 2.4700493216514587
235 58 78 2.4834961891174316
296 10 38 2.4979557394981384
208 8 41 2.503719210624695
286 3 36 2.5188027024269104
302 10 38 2.530946671962738
241 58 78 2.5475630164146423
182 20 47 2.5490205883979797
327 17 40 2.577656924724579
351 17 40 2.605646073818207
193 29 48 2.625753939151764
129 26 53 2.631983160972595
220 15 50 2.6556508541107178
232 15 49 2.662448763847351
196 6 39 2.6631410121917725
345 17 40 2.7033079266548157
214 15 49 2.721347987651825
267 17 40 2.7302902340888977
175 36 56 2.765316367149353
49 91 111 2.7722228169441223
387 16 41 2.7774462699890137
284 21 49 2.8156649470329285
279 16 41 2.81623375415802
226 15 49 2.820603847503662
51 56 84 2.822942614555359
176 35 62 2.8399787545204163
381 16 41 2.8644473552703857
187 36 56 2.959208846092224
363 16 41 3.0000393390655518
194 36 64 3.0114792585372925
321 23 49 3.018299639225006
339 21 44 3.029270112514496
375 21 47 3.042272627353668
188 35 62 3.0486326813697815
123 58 85 3.0609225630760193
303 21 44 3.120111882686615
369 21 47 3.1445165276527405
333 23 49 3.145430088043213
261 21 47 3.162784516811371
178 16 50 3.1753188371658325
315 21 47 3.251827895641327
243 36 61 3.256060481071472
255 23 49 3.2968997955322266
309 23 49 3.3111774921417236
9 250 284 3.3184884786605835
357 21 47 3.344352960586548
291 23 49 3.3448983430862427
115 96 117 3.3650572896003723
273 21 47 3.371318221092224
297 21 47 3.375095307826996
99 64 103 3.4538683891296387
190 16 50 3.4638773798942566
171 27 62 3.5496278405189514
217 58 78 3.595128059387207
249 26 53 3.6052215695381165
285 26 53 3.6140105724334717
237 36 61 3.618466854095459
229 63 83 3.667774736881256
165 27 62 3.764650821685791
219 36 61 3.980319619178772
14 571 604 3.9848872423171997
231 45 71 4.193715453147888
39 94 123 4.471593856811523
211 91 111 4.568397700786591
117 76 105 4.600034415721893
223 91 111 4.637301921844482
56 226 257 4.805621802806854
225 56 84 5.000507891178131
213 56 84 5.598788499832153
45 140 169 5.783141136169434
105 98 128 6.556898832321167
122 240 271 6.819169044494629
189 94 123 7.5158127546310425
50 348 379 8.388678133487701
177 94 123 8.486243188381195
236 226 257 9.105929911136627
111 220 250 9.150863587856293
242 226 257 9.227970898151398
207 140 169 9.843740403652191
116 348 379 11.099899172782898
31 433 455 11.364806115627289
201 140 169 11.385796904563904
230 234 265 11.573366463184357
183 140 169 12.097943902015686
195 188 216 12.225867331027985
218 218 249 12.516457796096802
34 390 428 12.831076383590698
32 610 645 14.779995381832123
224 348 379 15.092376232147217
212 348 379 15.107383966445923
96 795 820 18.388982832431793
169 433 455 18.446178019046783
84 769 794 18.74897450208664
163 433 455 19.72811096906662
98 858 895 21.483088314533234
97 730 757 21.683047652244568
90 903 928 22.206654369831085
150 842 869 23.25945907831192
162 875 901 23.643952071666718
172 390 428 23.973768830299377
