id numBacktracks numAssignments avgtime
343 19 166 23.639667987823486
260 26 177 23.695772171020508
200 22 176 23.712026357650757
248 30 181 23.751546144485474
373 18 165 23.75394582748413
379 18 165 23.821245193481445
361 18 165 23.868035316467285
272 16 167 23.901875495910645
201 2 165 23.919256925582886
177 2 165 23.94618034362793
254 33 184 23.98549222946167
302 9 160 23.99236297607422
183 2 165 23.998132467269897
133 75 223 24.03669238090515
127 66 214 24.056889295578003
349 19 166 24.101198434829712
375 1 163 24.140433311462402
385 18 165 24.267929553985596
325 19 166 24.274169206619263
314 9 160 24.2819983959198
327 1 163 24.321321725845337
321 1 163 24.323086738586426
351 1 163 24.324984073638916
357 1 163 24.347660303115845
182 22 176 24.348832607269287
381 1 163 24.387383937835693
387 1 163 24.39106035232544
109 59 210 24.41182565689087
339 1 163 24.412262678146362
369 1 163 24.429200649261475
333 1 163 24.435051918029785
337 19 166 24.479894876480103
363 1 163 24.527968883514404
345 1 163 24.541202068328857
296 26 177 24.60652804374695
355 24 171 24.662633657455444
176 39 193 24.76745295524597
261 1 163 24.861722469329834
249 1 163 24.933627128601074
255 1 163 24.959035634994507
279 1 163 24.95949149131775
273 1 163 24.974727153778076
267 1 163 24.976691246032715
364 0 168 25.059072256088257
308 16 167 25.1153781414032
367 24 171 25.12597131729126
195 2 165 25.1563081741333
189 2 165 25.16354465484619
265 19 166 25.166021585464478
194 22 176 25.210590600967407
309 1 163 25.216314792633057
32 690 845 25.22872281074524
277 18 165 25.253255605697632
301 19 166 25.282124519348145
370 0 169 25.34464693069458
284 30 181 25.396191835403442
358 0 169 25.44347095489502
334 0 169 25.44835114479065
346 0 169 25.466958045959473
208 3 175 25.50743532180786
178 0 173 25.520888090133667
328 0 169 25.559014320373535
297 1 163 25.568792581558228
352 0 169 25.589325666427612
322 0 169 25.596288442611694
271 24 171 25.614611625671387
188 39 193 25.63947081565857
340 0 169 25.712018728256226
376 1 170 25.739736557006836
313 18 165 25.777568101882935
315 1 163 25.808196306228638
268 0 169 25.825302600860596
303 1 163 25.8632869720459
382 1 170 25.878249406814575
202 3 175 25.942861318588257
262 0 169 25.96345281600952
388 1 170 25.96654462814331
285 1 163 26.02172541618347
274 0 169 26.048994302749634
184 3 175 26.210391759872437
280 1 170 26.305262565612793
250 0 170 26.39325976371765
310 0 169 26.483816862106323
256 0 170 26.483903646469116
307 24 171 26.668569564819336
196 0 173 26.79079818725586
304 0 170 27.08699893951416
190 0 173 27.13273286819458
316 1 170 27.269334316253662
298 0 170 27.305962085723877
319 60 207 27.440760374069214
286 0 170 27.553502559661865
259 60 207 28.323129653930664
331 60 207 28.367019414901733
290 33 184 28.862225770950317
295 60 207 29.108986139297485
205 57 206 29.31572437286377
199 57 206 29.660932540893555
291 1 163 29.67953658103943
247 65 212 30.037803411483765
253 74 221 30.34654188156128
283 65 212 30.580281019210815
292 0 170 31.072974920272827
193 57 206 33.57208490371704
181 57 206 33.83038401603699
98 690 847 34.90339422225952
122 216 371 35.392730712890625
103 117 268 35.50916004180908
187 119 268 40.57684278488159
289 74 221 41.5517373085022
242 216 370 41.71696877479553
236 216 370 42.12146353721619
175 119 268 44.44314384460449
218 216 370 46.75983142852783
230 216 370 46.87961030006409
116 542 697 60.38128876686096
212 542 696 68.71245551109314
224 542 696 79.33186721801758
164 690 845 84.90264439582825
55 4100 4251 104.35637664794922
170 690 845 105.28568124771118
13 10463 10619 132.67609691619873
7 6487 6641 203.75369095802307
49 8294 8445 221.3596110343933
19 6583 6732 257.7340202331543
25 6663 6812 260.0412509441376
31 8520 8672 266.05954670906067
1 171053 171099 inf
101 2746 2896 inf
102 1633 1803 inf
107 2961 3085 inf
108 1968 2111 inf
11 10182 10310 inf
113 3651 3773 inf
114 2653 2796 inf
115 3339 3378 inf
119 2775 2909 inf
12 10109 10253 inf
120 1494 1652 inf
121 2974 3014 inf
125 3844 3980 inf
126 2454 2610 inf
131 2226 2348 inf
132 1898 2040 inf
137 2849 2971 inf
138 1947 2090 inf
143 2321 2443 inf
144 1866 2007 inf
149 3438 3558 inf
150 2465 2608 inf
155 3595 3716 inf
156 2627 2768 inf
161 3564 3688 inf
162 2588 2731 inf
163 2832 2872 inf
167 1466 1616 inf
168 1284 1454 inf
169 2320 2360 inf
17 16688 16832 inf
173 1972 2120 inf
174 1380 1547 inf
179 2411 2533 inf
18 16681 16838 inf
180 1584 1727 inf
185 1756 1878 inf
186 1386 1529 inf
191 2137 2257 inf
192 1477 1618 inf
197 2137 2260 inf
198 1668 1811 inf
2 162560 162604 inf
203 3219 3341 inf
204 2395 2535 inf
209 3168 3290 inf
210 2345 2486 inf
211 3130 3171 inf
215 2217 2353 inf
216 1115 1274 inf
217 2276 2316 inf
221 1741 1878 inf
222 1309 1466 inf
223 2630 2670 inf
227 2196 2330 inf
228 1113 1267 inf
229 2389 2428 inf
23 8394 8523 inf
233 2137 2275 inf
234 1535 1694 inf
235 2773 2812 inf
239 3193 3328 inf
24 7570 7718 inf
240 2116 2271 inf
241 2814 2855 inf
245 3093 3227 inf
246 2124 2281 inf
251 1713 1834 inf
252 1520 1662 inf
257 2288 2412 inf
258 1531 1672 inf
263 1623 1746 inf
264 1514 1657 inf
269 1714 1837 inf
270 1319 1462 inf
275 1731 1854 inf
276 1367 1509 inf
281 1722 1842 inf
282 1372 1513 inf
287 1514 1637 inf
288 1361 1503 inf
29 8737 8871 inf
293 2057 2181 inf
294 1448 1589 inf
299 1648 1769 inf
3 170417 170460 inf
30 9377 9521 inf
300 1455 1598 inf
305 2054 2178 inf
306 1568 1710 inf
311 2149 2269 inf
312 1651 1791 inf
317 2102 2225 inf
318 1670 1812 inf
323 1775 1898 inf
324 1506 1649 inf
329 1975 2097 inf
330 1331 1472 inf
335 1753 1876 inf
336 1441 1584 inf
341 2349 2470 inf
342 1644 1786 inf
347 3056 3180 inf
348 2205 2346 inf
35 4122 4273 inf
353 3038 3161 inf
354 2173 2315 inf
359 3192 3314 inf
36 3825 3995 inf
360 2396 2538 inf
365 3189 3309 inf
366 2400 2541 inf
371 3088 3211 inf
372 2343 2485 inf
377 3091 3215 inf
378 2328 2471 inf
383 3136 3258 inf
384 2340 2481 inf
389 3049 3170 inf
390 2321 2462 inf
4 163250 163295 inf
41 4748 4870 inf
42 4413 4554 inf
47 6221 6343 inf
48 7208 7349 inf
5 71853 72033 inf
53 4913 5049 inf
54 4122 4279 inf
59 8469 8606 inf
6 69572 69753 inf
60 8289 8446 inf
65 3679 3802 inf
66 4018 4160 inf
71 4528 4652 inf
72 4239 4380 inf
77 4068 4192 inf
78 3974 4117 inf
83 5687 5811 inf
84 5697 5840 inf
89 5926 6050 inf
90 6819 6960 inf
95 5813 5936 inf
96 6727 6868 inf
97 7443 7484 inf
PH2.txt
27 5 12 0.5021519660949707
15 13 29 0.5332314968109131
25 7 14 0.5610296726226807
21 9 17 0.6320071220397949
91 5 9 0.639176607131958
19 12 19 0.6403141021728516
79 5 9 0.7506513595581055
93 5 9 0.7738461494445801
87 5 10 0.7934973239898682
83 5 10 0.8572728633880615
22 12 20 0.8612499237060547
85 5 10 0.8649160861968994
81 5 10 0.8702785968780518
28 12 19 0.8867340087890625
94 4 8 0.8888192176818848
73 10 15 0.9203193187713623
157 5 10 0.927952766418457
145 5 10 0.9876508712768555
75 7 13 1.0059657096862793
379 5 9 1.016632080078125
82 5 10 1.0271096229553223
361 5 9 1.0398824214935303
57 8 17 1.0425567626953125
273 4 8 1.0456268787384033
159 7 12 1.055290937423706
84 7 12 1.0580427646636963
135 5 11 1.065976858139038
153 5 11 1.0684928894042969
343 5 9 1.0742707252502441
385 5 9 1.078061580657959
92 7 11 1.0963695049285889
151 6 12 1.1142451763153076
373 5 9 1.1216440200805664
325 5 9 1.1270596981048584
80 8 12 1.1349542140960693
77 13 18 1.1357972621917725
147 5 11 1.1378941535949707
23 24 31 1.141362190246582
277 5 9 1.1428403854370117
271 5 9 1.154571294784546
265 5 9 1.1676287651062012
387 5 9 1.1751749515533447
349 5 9 1.1790211200714111
133 6 12 1.1939587593078613
357 5 10 1.2109317779541016
381 5 9 1.2152345180511475
363 5 9 1.226940393447876
279 5 9 1.2340490818023682
139 11 17 1.2384343147277832
30 20 28 1.2601406574249268
355 5 10 1.2624073028564453
26 23 30 1.2689433097839355
345 5 10 1.2699992656707764
255 4 9 1.276125192642212
76 10 16 1.2768864631652832
369 5 10 1.3153183460235596
160 7 12 1.3157784938812256
46 3 13 1.3227739334106445
88 9 14 1.3254356384277344
96 6 10 1.3273861408233643
347 5 10 1.330840826034546
43 12 20 1.3310856819152832
375 7 11 1.3356215953826904
388 4 8 1.3632473945617676
367 5 10 1.3677175045013428
148 8 14 1.3771741390228271
351 5 10 1.3858904838562012
20 29 36 1.3939785957336426
337 5 10 1.3963921070098877
253 5 10 1.3965251445770264
329 5 10 1.3970041275024414
353 5 10 1.40440034866333
267 5 10 1.4218497276306152
158 8 13 1.4245035648345947
129 7 14 1.429542064666748
319 10 15 1.4327664375305176
364 4 8 1.445899486541748
327 5 10 1.4547553062438965
141 8 15 1.4680087566375732
16 67 83 1.4681622982025146
376 6 10 1.477433204650879
127 10 16 1.4821319580078125
382 4 8 1.4824764728546143
146 11 16 1.5040853023529053
331 10 15 1.5159897804260254
346 5 10 1.5266814231872559
86 10 15 1.5292105674743652
280 4 8 1.5295443534851074
259 10 15 1.536376953125
45 8 18 1.5452773571014404
352 5 10 1.5634477138519287
123 9 20 1.5849242210388184
380 7 11 1.6078977584838867
344 8 12 1.6152703762054443
78 18 23 1.6241462230682373
339 5 11 1.6342954635620117
386 7 11 1.6378865242004395
348 7 12 1.660780906677246
350 8 12 1.6618852615356445
374 7 11 1.6673293113708496
269 5 10 1.6795053482055664
362 7 11 1.682234525680542
247 10 15 1.716372013092041
154 9 15 1.7203497886657715
354 7 12 1.7243874073028564
333 7 13 1.7349741458892822
261 7 13 1.7382373809814453
321 7 13 1.7464900016784668
74 18 23 1.7468090057373047
249 7 13 1.751293420791626
268 5 10 1.7772433757781982
9 34 53 1.7940125465393066
323 13 18 1.8073914051055908
326 8 12 1.8233747482299805
335 13 18 1.8338501453399658
237 8 17 1.8481569290161133
278 7 11 1.8535585403442383
142 9 16 1.8586599826812744
390 6 10 1.869471549987793
330 7 12 1.9388973712921143
384 6 10 1.9624032974243164
130 10 17 1.9826786518096924
272 7 11 1.9831933975219727
328 5 10 1.9886574745178223
152 16 22 2.0008761882781982
266 8 12 2.0149624347686768
274 7 11 2.0289947986602783
340 8 14 2.029491662979126
143 17 23 2.0332982540130615
136 10 16 2.0480973720550537
144 22 28 2.0566680431365967
243 8 17 2.058300256729126
69 4 9 2.0971271991729736
67 5 10 2.0974066257476807
256 6 11 2.0976991653442383
358 9 14 2.102383613586426
117 12 24 2.1078667640686035
263 11 15 2.1250360012054443
334 10 16 2.1274492740631104
65 11 16 2.129345655441284
134 12 18 2.136793851852417
140 20 26 2.17260479927063
270 7 12 2.186832904815674
282 6 10 2.206218719482422
109 15 25 2.2137112617492676
219 8 17 2.216611623764038
181 11 18 2.2258048057556152
24 60 67 2.225957155227661
366 6 10 2.242979049682617
370 9 14 2.2455880641937256
368 10 15 2.2868969440460205
322 10 16 2.303300142288208
338 11 16 2.3187787532806396
341 21 26 2.3192667961120605
184 3 13 2.3309900760650635
128 18 24 2.3483572006225586
356 10 15 2.355193614959717
149 29 35 2.3650240898132324
324 18 23 2.3809494972229004
342 17 22 2.3954102993011475
264 11 15 2.416236639022827
63 7 13 2.4386136531829834
205 12 20 2.440049409866333
262 10 16 2.462473154067993
61 10 15 2.482823371887207
306 5 10 2.4842584133148193
7 24 38 2.488706588745117
199 12 20 2.4889044761657715
250 10 16 2.4935169219970703
58 28 37 2.5051181316375732
70 6 11 2.505258321762085
13 157 169 2.5576817989349365
305 8 13 2.562790870666504
66 15 20 2.60589599609375
336 18 23 2.607574939727783
150 33 39 2.642133951187134
309 4 9 2.685558319091797
332 18 23 2.714027166366577
183 8 18 2.731159210205078
313 5 10 2.7390732765197754
307 5 10 2.744616985321045
291 4 9 2.7507224082946777
301 5 10 2.7645061016082764
51 11 21 2.780123472213745
315 5 10 2.7848005294799805
103 21 31 2.7937817573547363
202 3 13 2.817357301712036
289 5 10 2.8181746006011963
251 11 16 2.8469316959381104
260 18 23 2.872567892074585
175 17 25 2.904736042022705
208 3 13 2.90919828414917
320 18 23 2.938035726547241
299 12 17 2.940579414367676
111 18 31 2.941270112991333
64 10 16 2.973938226699829
213 11 21 2.986142158508301
254 12 17 2.9972517490386963
162 39 44 3.0085866451263428
95 29 33 3.014223337173462
303 5 11 3.0184755325317383
131 18 24 3.023622751235962
68 12 17 3.0278189182281494
310 5 10 3.06211519241333
248 18 23 3.074354410171509
177 14 24 3.0873661041259766
283 10 15 3.123805522918701
90 37 42 3.1428914070129395
295 10 15 3.1682915687561035
44 31 39 3.169808864593506
39 14 24 3.2185072898864746
201 8 18 3.2460243701934814
300 11 16 3.2543540000915527
37 17 25 3.2554943561553955
297 7 13 3.2604894638061523
292 6 11 3.26615047454834
285 7 13 3.2903785705566406
161 42 47 3.3212497234344482
62 18 23 3.321491241455078
287 11 16 3.346015453338623
40 12 22 3.3463525772094727
316 7 12 3.363286256790161
207 8 18 3.3669919967651367
178 12 22 3.4248764514923096
308 9 14 3.477257251739502
89 36 41 3.501448154449463
304 8 14 3.527268171310425
105 21 35 3.676419734954834
302 11 16 3.686049699783325
314 10 15 3.6952567100524902
252 15 20 3.699746608734131
298 9 15 3.7993056774139404
55 72 78 3.8458364009857178
231 9 19 3.857219934463501
193 12 20 3.8944926261901855
33 25 41 3.9373514652252197
389 29 33 3.9507458209991455
378 32 37 3.9621036052703857
286 10 16 3.962127685546875
290 12 17 3.988651752471924
124 42 53 4.025980234146118
156 51 57 4.037691831588745
112 25 38 4.053159236907959
288 15 20 4.143144607543945
383 29 33 4.213739395141602
187 17 25 4.237663507461548
377 32 37 4.239787340164185
225 11 21 4.322875738143921
296 18 23 4.375451564788818
196 8 18 4.429660320281982
195 12 22 4.501065492630005
284 18 23 4.515825271606445
155 51 57 4.54146933555603
189 14 24 4.56522536277771
72 38 43 4.5987632274627686
372 37 42 4.638177156448364
238 28 37 4.667264938354492
71 37 42 4.669415235519409
190 12 22 4.790829658508301
312 23 28 4.7941131591796875
371 36 41 4.810319185256958
244 28 37 4.844522476196289
318 24 29 5.004534721374512
360 37 42 5.058569431304932
132 36 42 5.071882724761963
52 39 49 5.092505216598511
220 24 33 5.21968674659729
365 31 35 5.254792213439941
182 27 34 5.301417827606201
165 25 41 5.36621356010437
38 41 49 5.550714731216431
359 36 41 5.592106103897095
317 31 36 5.623671770095825
118 44 56 5.693887710571289
104 53 63 5.779680013656616
121 91 99 5.819230079650879
99 54 77 5.865895986557007
206 31 39 5.946025848388672
200 31 39 5.964581489562988
281 29 33 5.984181642532349
110 64 74 6.030673265457153
14 357 369 6.094747066497803
311 36 41 6.125986576080322
294 38 43 6.1662304401397705
171 25 41 6.217966079711914
293 37 42 6.26639199256897
56 112 118 6.455010890960693
8 215 229 6.476794481277466
10 177 196 6.5046374797821045
276 37 42 6.629535436630249
138 55 60 6.63480544090271
176 41 49 6.652978897094727
275 36 41 6.685558080673218
232 32 42 6.807058572769165
258 38 43 6.825373411178589
137 51 56 6.895744800567627
235 72 78 7.100372076034546
106 52 66 7.1781415939331055
49 98 105 7.4286675453186035
257 37 42 7.55298113822937
188 41 49 7.5759007930755615
241 72 78 7.727869510650635
194 39 47 7.8397440910339355
214 39 49 8.299139261245728
29 190 198 8.397328615188599
226 39 49 8.482369422912598
115 113 122 9.062341690063477
122 163 171 9.069992542266846
217 72 78 10.11011791229248
229 75 82 10.80107069015503
236 112 118 10.859076738357544
242 112 118 11.194156885147095
50 152 159 11.280312299728394
211 98 105 11.40314245223999
223 98 105 12.784931182861328
218 108 114 14.006426095962524
116 189 198 14.657426118850708
230 132 139 15.699601173400879
224 152 159 17.193705558776855
31 279 289 19.310224771499634
212 152 159 19.947248697280884
97 438 455 25.82626700401306
163 279 289 26.77943229675293
34 353 369 26.830819845199585
169 279 289 34.92964553833008
172 353 369 47.17431330680847
113 699 710 49.83116698265076
166 353 369 52.58780217170715
100 667 690 55.59996676445007
32 1014 1024 70.27771830558777
47 1543 1550 112.19749903678894
170 1014 1024 117.318608045578
164 1014 1024 123.98436713218689
98 1939 1956 147.74764895439148
48 1973 1980 150.80484676361084
41 2183 2190 167.1307408809662
209 1543 1550 186.5784273147583
203 1543 1550 198.01237177848816
197 1676 1683 201.01289010047913
185 1436 1443 219.84637761116028
42 3026 3033 236.02822947502136
191 2183 2190 238.751398563385
210 1973 1980 244.40619230270386
186 1811 1818 273.70160579681396
204 1973 1980 279.8657581806183
198 2300 2307 295.82549500465393
1 5171 5214 inf
101 4235 4256 inf
102 4296 4317 inf
107 3124 3133 inf
108 2825 2836 inf
11 10467 10476 inf
114 4572 4582 inf
119 3107 3114 inf
12 10386 10397 inf
120 3258 3273 inf
125 5467 5480 inf
126 5042 5052 inf
167 2195 2214 inf
168 2010 2030 inf
17 17109 17122 inf
173 2822 2840 inf
174 2643 2661 inf
179 2170 2177 inf
18 17035 17046 inf
180 2017 2028 inf
192 2749 2753 inf
2 5131 5173 inf
215 1919 1938 inf
216 1982 1997 inf
221 2066 2077 inf
222 1933 1946 inf
227 2672 2685 inf
228 2576 2588 inf
233 2735 2754 inf
234 2552 2560 inf
239 2740 2758 inf
240 2309 2325 inf
245 2932 2944 inf
246 2981 2991 inf
3 5164 5206 inf
35 4621 4637 inf
36 4520 4539 inf
4 5164 5208 inf
5 5039 5073 inf
53 4230 4247 inf
54 4211 4224 inf
59 5206 5216 inf
6 5038 5070 inf
60 4963 4971 inf
PH3.txt
22 597 609 26.31856870651245
28 607 617 29.981339931488037
82 393 401 39.03451180458069
94 372 380 39.944109201431274
76 461 469 42.97999358177185
88 465 473 48.032439947128296
64 455 465 51.167439699172974
70 507 515 55.78283643722534
148 526 536 56.11328172683716
21 1308 1320 58.657466173172
160 528 538 58.71049118041992
352 393 401 60.79485201835632
388 372 380 60.805415630340576
26 1303 1316 62.705936670303345
27 1335 1345 64.23638010025024
142 527 537 66.14698338508606
340 440 448 68.01566410064697
346 393 401 68.04722952842712
382 372 380 68.46900677680969
154 529 539 69.15458583831787
376 435 443 70.57004523277283
334 461 469 71.40130662918091
364 372 380 73.82947039604187
370 465 473 74.37921190261841
268 363 371 74.77938222885132
304 435 444 75.1350371837616
130 499 510 75.14156794548035
16 4041 4064 75.67391514778137
20 1821 1834 75.82040071487427
328 389 397 76.00960683822632
316 455 463 77.30744862556458
280 372 380 77.96558690071106
298 437 446 79.47789192199707
19 1947 1960 81.67606115341187
322 461 469 82.67649984359741
286 455 465 83.27312302589417
136 562 572 83.44982504844666
310 461 469 83.45299887657166
80 917 926 83.65489029884338
358 465 473 84.12004089355469
262 424 432 84.91520643234253
81 932 940 87.02629518508911
25 1848 1861 87.81390070915222
93 874 882 88.23296999931335
79 959 968 89.15868711471558
292 507 515 89.62846398353577
86 943 952 90.12734794616699
274 461 469 91.12289261817932
92 958 967 91.65068221092224
91 992 1001 98.50011038780212
74 1151 1161 99.47213649749756
75 1062 1070 99.8995611667633
256 507 515 103.55865502357483
87 1076 1084 104.60995101928711
73 1211 1221 105.9804105758667
68 1086 1096 109.50185513496399
85 1182 1191 115.45056748390198
63 1097 1107 118.20717000961304
146 1159 1171 118.88778495788574
69 1174 1182 126.82175421714783
350 917 926 127.13453388214111
147 1173 1183 127.6572916507721
152 991 1003 127.70223212242126
158 1227 1239 129.10654091835022
61 1292 1302 130.76382899284363
62 1283 1293 131.26662611961365
159 1161 1171 133.18511819839478
387 874 882 139.0244104862213
368 943 952 139.54975366592407
58 1821 1837 139.7568075656891
351 932 940 139.76059103012085
386 958 967 140.32063913345337
67 1400 1410 142.11721396446228
344 917 926 143.34949278831482
349 959 968 145.03630328178406
145 1267 1279 146.84244179725647
140 1244 1256 149.06561923027039
380 958 967 149.69073152542114
153 1170 1180 149.84265327453613
338 1044 1054 150.231369972229
356 943 952 150.97238945960999
345 932 940 152.00690937042236
381 874 882 152.09304881095886
134 1126 1138 157.653870344162
339 1012 1020 158.49353194236755
157 1357 1369 158.50069379806519
141 1187 1197 159.57854843139648
375 1012 1020 159.76409363746643
308 945 955 161.13598442077637
15 8466 8489 161.49579763412476
374 1104 1113 163.30327224731445
385 992 1001 163.62666749954224
332 1151 1161 164.27090644836426
343 959 968 164.76440167427063
326 909 918 165.1874532699585
363 884 892 166.73386979103088
369 1076 1084 166.9133915901184
337 1096 1106 167.66617369651794
362 958 967 168.54192066192627
272 925 934 172.54508590698242
333 1062 1070 172.96050715446472
302 1094 1104 173.99497032165527
379 992 1001 174.9499363899231
303 1036 1045 175.5190031528473
327 926 934 176.8391137123108
290 1086 1096 178.63260626792908
315 1054 1062 179.28163528442383
266 907 916 180.27907609939575
139 1366 1378 180.29584193229675
325 939 948 180.967431306839
129 1166 1177 181.8865385055542
373 1138 1147 182.30761337280273
267 884 892 182.70397996902466
151 1359 1371 183.0310561656952
320 1151 1161 183.20243740081787
357 1076 1084 184.44185090065002
331 1211 1221 184.95856308937073
314 1140 1150 185.05679941177368
279 892 900 185.7753894329071
367 1182 1191 188.19995141029358
278 946 955 189.14876008033752
301 1136 1146 191.785382270813
128 1356 1368 192.1538050174713
135 1257 1267 192.57122564315796
296 1149 1159 194.31105136871338
309 1080 1088 194.76802563667297
361 992 1001 196.8831684589386
321 1062 1070 196.96859502792358
297 1056 1065 199.1134901046753
265 949 958 201.4691517353058
52 2383 2399 202.66152143478394
254 1086 1096 203.417973279953
285 1097 1107 206.5851399898529
319 1211 1221 207.29337692260742
313 1190 1200 207.5842206478119
355 1182 1191 208.30114936828613
261 1010 1018 208.75844025611877
277 980 989 209.81700491905212
260 1118 1128 210.17368841171265
273 1072 1080 210.90291714668274
291 1174 1182 213.48242568969727
295 1197 1207 214.22136116027832
284 1283 1293 215.37053871154785
307 1222 1232 221.67670845985413
283 1292 1302 228.8804636001587
259 1178 1188 231.96553349494934
271 1164 1173 236.63232612609863
133 1553 1565 241.42263054847717
289 1400 1410 242.2254912853241
255 1174 1182 247.77501487731934
10 7389 7408 283.7698075771332
9 7439 7458 284.7905807495117
253 1400 1410 286.736310005188
57 4494 4510 326.3376610279083
250 455 465 365.37584924697876
55 6254 6265 421.12820768356323
56 6607 6618 422.4059009552002
46 5188 5198 447.67111921310425
45 5209 5219 454.04879879951477
51 5578 5594 474.99775648117065
13 25988 26005 489.18031454086304
127 1439 1451 512.1078379154205
40 5300 5310 528.0498602390289
39 5318 5328 553.3165323734283
1 333209 333236 inf
100 4728 4756 inf
101 5849 5869 inf
102 4802 4829 inf
103 3756 3784 inf
104 3343 3365 inf
105 2568 2588 inf
106 2550 2571 inf
107 3069 3091 inf
108 2743 2757 inf
109 3091 3115 inf
11 17989 18011 inf
110 2942 2965 inf
111 2538 2558 inf
112 2443 2458 inf
113 2808 2822 inf
114 2827 2841 inf
115 2216 2227 inf
116 2203 2212 inf
117 2103 2119 inf
118 2082 2097 inf
119 2404 2419 inf
12 17909 17934 inf
120 2186 2209 inf
121 2363 2376 inf
122 2276 2286 inf
123 2184 2198 inf
124 2107 2122 inf
125 2329 2345 inf
126 2229 2245 inf
131 5295 5317 inf
132 4908 4922 inf
137 5543 5562 inf
138 4991 5004 inf
14 31867 31888 inf
143 6890 6909 inf
144 6689 6707 inf
149 8471 8485 inf
150 8016 8034 inf
155 6742 6761 inf
156 6242 6252 inf
161 8374 8389 inf
162 7998 8013 inf
163 5190 5201 inf
164 4948 4958 inf
165 2942 2964 inf
166 2856 2876 inf
167 3245 3267 inf
168 3104 3130 inf
169 3470 3483 inf
17 32054 32074 inf
170 3409 3417 inf
171 2780 2805 inf
172 2693 2714 inf
173 3071 3093 inf
174 2950 2976 inf
175 2565 2591 inf
176 2363 2390 inf
177 1768 1791 inf
178 1763 1785 inf
179 2106 2122 inf
18 32241 32261 inf
180 2059 2081 inf
181 2076 2094 inf
182 1961 1990 inf
183 1595 1619 inf
184 1566 1585 inf
185 1636 1652 inf
186 1641 1659 inf
187 1776 1789 inf
188 1736 1754 inf
189 1499 1520 inf
190 1466 1487 inf
191 1632 1650 inf
192 1612 1633 inf
193 1516 1539 inf
194 1492 1517 inf
195 1323 1337 inf
196 1292 1316 inf
197 1431 1449 inf
198 1433 1451 inf
